,LEMMA,freq,FORM,POSTAG,DEPREL
4024080,Chivu,9,Chivu,SP,conj
4024087,Chivu,9,Chivu,SP,subj
4024090,Chivu,9,Chivu,SP,obj
4024094,Chivu,9,Chivu,I,mod
4024177,Bose,9,Bose,SP,mod
4024201,Bose,9,Bose,SP,prep
4024202,Avola,9,Avola,SP,conj
4024203,Avola,9,Avola,SP,prep
4024211,Avola,9,Avola,SP,mod
4024212,Alvito,9,Alvito,SP,prep
4024213,Alvito,9,Alvito,SP,ROOT
4024214,Aldilà,9,Aldilà,S,ROOT
4024215,Aldilà,9,Aldilà,S,prep
4024216,Ziva,9,Ziva,SP,mod
4024217,Ziva,9,Ziva,SP,subj
4024223,Ziva,9,Ziva,SP,conj
4024224,Ziva,9,Ziva,SP,prep
4024251,Ziva,9,Ziva,V,conj
4024253,Ziva,9,Ziva,SP,pred
4024275,Willer,9,Willer,SP,conj
4024276,Willer,9,Willer,SP,subj
4024278,Willer,9,Willer,SP,mod
4024281,Willer,9,Willer,SP,prep
4024283,Weston,9,Weston,SP,mod
4024285,Weston,9,Weston,SP,ROOT
4024289,Weston,9,Weston,SP,prep
4024294,Weston,9,Weston,SP,subj
4024304,Treno,9,Treno,SP,mod
4024307,torero,9,Torero,S,mod
4024308,torero,9,torero,S,prep
4024309,torero,9,toreri,S,conj
4024311,torero,9,torero,S,mod
4024312,torero,9,Torero,S,obj
4024314,torero,9,torero,S,conj
4024316,torero,9,toreri,S,prep
4024317,sure,9,sure,S,mod
4024332,sure,9,sure,S,ROOT
4024333,sure,9,sure,S,obj
4024350,Sicula,9,Sicula,SP,prep
4024352,Sicula,9,Sicula,SP,conj
4024353,sancti,9,sancti,A,mod
4024357,Samp,9,Samp,SP,prep
4024359,Samp,9,Samp,SP,conj
4024361,Samp,9,Samp,SP,subj
4024370,Samp,9,Samp,SP,mod
4024376,Samp,9,Samp,SP,ROOT
4024385,Samp,9,Samp,SP,obj
4024387,Riario,9,Riario,SP,mod
4024389,Riario,9,Riario,SP,obj
4024390,Reja,9,Reja,SP,subj
4024391,Reja,9,Reja,SP,ROOT
4024393,Reja,9,Reja,SP,mod
4024399,Reja,9,Reja,SP,prep
4024402,Reja,9,Reja,SP,conj
4024415,Puglie,9,Puglie,SP,conj
4024416,Puglie,9,Puglie,SP,prep
4024430,Peta,9,Peta,SP,prep
4024431,Peta,9,PETA,SP,mod
4024432,Peta,9,PETA,SP,subj
4024436,Mirano,9,Mirano,SP,ROOT
4024438,Mirano,9,Mirano,SP,mod
4024460,milan,9,,,
4024461,Maud,9,Maud,SP,mod
4024464,Maud,9,Maud,SP,ROOT
4024465,Laon,9,Laon,SP,conj
4024466,Ilva,9,ILVA,SP,ROOT
4024467,Ilva,9,ILVA,SP,subj
4024472,Ilva,9,Ilva,SP,prep
4024473,Ilva,9,Ilva,SP,ROOT
4024474,Ilva,9,Ilva,SP,pred
4024475,Ilva,9,Ilva,SP,subj
4024479,Ilva,9,Ilva,SP,mod
4024482,Ilva,9,ILVA,SP,prep
4024487,Hutu,9,Hutu,SP,prep
4024489,Hutu,9,Hutu,SP,subj
4024491,Hutu,9,Hutu,SP,mod
4024493,Humber,9,Humber,SP,mod
4024494,Humber,9,Humber,SP,prep
4024495,Humber,9,Humber,SP,obj
4024496,Humber,9,Humber,SP,subj
4024497,Humber,9,Humber,SP,disj
4024500,groove,9,groove,S,mod
4024502,groove,9,groove,S,ROOT
4024503,groove,9,groove,S,prep
4024505,emulo,9,emuli,S,subj
4024506,emulo,9,emuli,S,mod
4024507,emulo,9,emule,S,prep
4024508,emulo,9,Emule,S,prep
4024509,emulo,9,emuli,S,conj
4024510,emulo,9,Emule,S,obj
4024511,emulo,9,emule,S,pred
4024512,emulo,9,emuli,S,prep
4024514,emulo,9,emuli,S,ROOT
4024517,emulo,9,EMULI,S,prep
4024519,emulo,9,emulo,S,prep
4024520,emulo,9,eMule,S,mod
4024522,emulo,9,eMule,S,obj
4024525,emulo,9,Emule,S,subj
4024526,emulo,9,emuli,S,obj
4024531,emulo,9,emula,S,prep
4024533,emulo,9,emulo,S,ROOT
4024540,dolina,9,doline,S,prep
4024541,dolina,9,doline,S,mod
4024542,dolere,9,duole,V,mod
4024543,dolere,9,duole,V,conj
4024545,dolere,9,duole,V,ROOT
4024548,dolere,9,Duole,V,ROOT
4024549,dolere,9,duole,V,mod_rel
4024557,dolere,9,doler-,V,sub
4024560,dolere,9,doleva,V,sub
4024561,dolere,9,doleva,V,ROOT
4024563,dolere,9,dolevano,V,sub
4024565,dolere,9,doluti,V,mod_rel
4024566,dolere,9,dolute,V,conj
4024567,dolere,9,doleva,V,arg
4024568,dolere,9,dolere,V,prep
4024569,dolere,9,dolute,V,pred
4024571,Bocche,9,Bocche,SP,conj
4024572,Bocche,9,Bocche,SP,obj
4024573,Bocche,9,Bocche,SP,subj
4024574,Bizet,9,Bizet,SP,prep
4024576,Agnone,9,Agnone,SP,prep
4024577,Adua,9,Adua,SP,mod
4024578,Adua,9,Adua,SP,prep
4024581,Adua,9,Adua,SP,ROOT
4024584,adorno,9,Adorno,A,prep
4024585,adorno,9,adorno,A,mod
4024586,adorno,9,adorno,A,pred
4024587,adorno,9,adorno,A,conj
4024588,adorno,9,Adorni,A,mod
4024589,adorno,9,adorna,A,mod
4024590,Wilkes,9,Wilkes,SP,mod
4024591,Tabita,9,Tabita,SP,mod
4024596,Tabita,9,Tabita,SP,prep
4024600,SARS,9,SARS,S,obj
4024601,SARS,9,SARS,S,prep
4024602,SARS,9,SARS,SP,prep
4024603,Same,9,Same,SP,mod
4024606,Same,9,Same,SP,prep
4024608,porro,9,Porro,S,subj
4024609,porro,9,Porro,S,prep
4024611,porro,9,Porro,S,mod
4024613,porro,9,porri,S,prep
4024614,porro,9,porri,S,conj
4024615,porro,9,porri,S,obj
4024616,porro,9,porri,S,pred
4024617,porro,9,porri,S,ROOT
4024621,porro,9,Porri,S,conj
4024624,porro,9,Porro,S,conj
4024625,porro,9,porro,S,conj
4024632,Pelù,9,Pelù,SP,mod
4024633,Pelù,9,Pelù,SP,conj
4024635,ovaia,9,ovaie,S,obj
4024636,ovaia,9,ovaie,S,mod_temp
4024637,ovaia,9,ovaie,S,mod
4024638,ovaia,9,ovaie,S,prep
4024639,ovaia,9,ovaie,S,conj
4024642,Orcadi,9,,,
4024643,Nuno,9,Nuno,SP,mod
4024644,Nuno,9,Nuno,SP,prep
4024648,Nakano,9,,,
4024649,Moysen,9,,,
4024650,Moog,9,,,
4024651,mind,9,mind,S,mod
4024652,mind,9,mind,S,prep
4024655,mind,9,mind,SW,mod
4024662,mind,9,mind,SW,ROOT
4024664,mind,9,mind,S,obj
4024666,Mean,9,Mean,SP,mod
4024669,Lante,9,Lante,SP,ROOT
4024672,Lante,9,Lante,SP,subj
4024673,Lante,9,Lante,SP,mod
4024674,Lante,9,Lante,SP,prep
4024734,Lante,9,Lante,SP,conj
4024737,Jennie,9,Jennie,SP,mod
4024764,Jennie,9,jennie,SP,mod
4024803,Jennie,9,Jennie,SP,subj
4024845,Isis,9,Isis,SP,conj
4024846,Isis,9,ISIS,SP,mod
4024848,Isis,9,Isis,SP,mod
4024849,Isis,9,isis,SP,mod
4024857,Isis,9,ISIS,SP,obj
4024858,Gotica,9,Gotica,SP,prep
4024859,garbo,9,garbo,S,prep
4024860,garbo,9,garbo,S,conj
4024868,garbo,9,garbo,S,subj
4024869,garbo,9,Garbo,S,mod
4024875,garbo,9,garbo,S,obj
4024878,Fauna,9,Fauna,SP,mod
4024879,Dosso,9,,,
4024880,Dayton,9,Dayton,SP,prep
4024881,Dayton,9,Dayton,SP,mod
4024888,Cobb,9,Cobb,SP,mod
4024891,c.min,9,c.min,S,prep
4024893,c.min,9,c.min,S,pred
4024894,c.min,9,c.min,S,subj_pass
4024895,c.min,9,c.min,S,conj
4024899,c.min,9,c.min,S,mod
4024911,c.min,9,c.min,S,obj
4024926,c.min,9,c.min,SW,mod
4024976,c.min,9,c.min,S,subj
4024981,c.min,9,c.min,B,mod
4024993,c.min,9,c.min,S,mod_temp
4025049,c.min,9,c.min,S,ROOT
4025060,c.min,9,c.min,S,disj
4025104,Bosa,9,,,
4025105,Azio,9,Azio,SP,prep
4025109,Avio,9,Avio,SP,mod
4025110,Avio,9,Avio,I,mod
4025112,Avio,9,Avio,I,conj
4025114,Avio,9,Avio,SP,prep
4025115,Avio,9,Avio,SP,conj
4025122,Arden,9,Arden,SP,mod
4025124,Arden,9,Arden,SP,subj
4025126,Arden,9,Arden,SP,ROOT
4025130,Arden,9,Arden,SP,prep
4025131,Arce,9,Arce,SP,prep
4025132,vestra,9,,,
4025133,Verna,9,Verna,SP,pred
4025134,Sutri,9,Sutri,SP,prep
4025135,Suárez,9,Suárez,SP,mod
4025137,Suárez,9,Suárez,SP,ROOT
4025138,stick,9,stick,SW,prep
4025139,stick,9,stick,SW,ROOT
4025140,stick,9,stick,SW,mod
4025141,stick,9,stick,SW,conj
4025145,stick,9,Stick,SW,mod
4025153,stick,9,stick,SW,subj
4025155,stick,9,stick,SW,concat
4025161,stick,9,stick,SW,obj
4025169,Smoke,9,Smoke,SP,ROOT
4025170,Smoke,9,Smoke,SP,mod
4025171,Queer,9,Queer,SP,conj
4025172,Queer,9,Queer,SP,mod
4025173,Queer,9,Queer,SP,prep
4025177,Queer,9,Queer,A,mod
4025181,Queer,9,Queer,SP,subj
4025184,Pskov,9,,,
4025185,Preti,9,,,
4025186,Outer,9,Outer,SP,mod
4025188,mortis,9,mortis,S,mod
4025189,mortis,9,mortis,B,mod
4025198,Lepido,9,Lepido,SP,ROOT
4025199,Lepido,9,Lepido,SP,conj
4025200,Lepido,9,Lepido,SP,subj_pass
4025202,Lella,9,Lella,SP,subj
4025203,Lella,9,Lella,SP,mod
4025204,Lella,9,Lella,SP,obj
4025205,Lella,9,Lella,SP,prep
4025207,Janice,9,Janice,SP,mod
4025208,Janice,9,Janice,SP,prep
4025209,Janice,9,Janice,SP,subj
4025210,IUPAC,9,IUPAC,SP,prep
4025213,IUPAC,9,IUPAC,SP,mod
4025214,IUPAC,9,IUPAC,SP,subj
4025217,IUPAC,9,IUPAC,SP,ROOT
4025232,Hagrid,9,Hagrid,SP,mod
4025233,Hagrid,9,Hagrid,S,prep
4025234,Hagrid,9,Hagrid,SP,subj
4025236,Hagrid,9,Hagrid,SP,pred
4025238,Hagrid,9,Hagrid,SP,prep
4025241,Hagrid,9,Hagrid,SP,subj_pass
4025251,Hagrid,9,Hagrid,SP,conj
4025261,Hagrid,9,Hagrid,SP,obj
4025287,GT-R,9,GT-R,SP,mod
4025296,GT-R,9,GT-R,S,subj_pass
4025297,GT-R,9,GT-R,CC,con
4025298,GT-R,9,GT-R,SP,prep
4025300,GT-R,9,GT-R,S,prep
4025301,GT-R,9,GT-R,S,obj
4025306,GT-R,9,GT-R,N,mod
4025314,GT-R,9,GT-R,S,subj
4025315,GT-R,9,GT-R,S,conj
4025325,GT-R,9,GT-R,S,mod
4025340,GT-R,9,GT-R,SP,subj
4025367,GT-R,9,GT-R,SP,conj
4025370,GT-R,9,GT-R,SP,ROOT
4025373,GT-R,9,GT-R,SP,obj
4025378,GT-R,9,GT-R,SA,mod
4025380,GT-R,9,GT-R,PC,obj
4025399,GT-R,9,GT-R,S,ROOT
4025446,glifo,9,,,
4025447,glia,9,glie,S,mod
4025448,glia,9,glie,S,ROOT
4025449,glia,9,glie,S,subj
4025453,glia,9,glie,S,conj
4025454,glia,9,glie,S,sub
4025458,glia,9,glia,S,prep
4025459,glia,9,glia,S,obj
4025467,glia,9,glie,S,obj
4025473,Getty,9,Getty,SP,mod
4025474,Getty,9,Getty,SP,subj
4025475,Getty,9,Getty,SP,ROOT
4025477,Getty,9,Getty,SP,conj
4025487,Getty,9,Getty,SP,prep
4025491,Getty,9,Getty,SP,obj
4025527,Fico,9,,,
4025528,Equi,9,Equi,SP,obj
4025529,Cubo,9,Cubo,SP,pred
4025530,Cubo,9,Cubo,SP,ROOT
4025532,Cubo,9,Cubo,SP,conj
4025533,covata,9,covata,S,mod
4025534,covata,9,covata,S,pred
4025535,covata,9,covate,S,conj
4025538,covata,9,covata,S,prep
4025540,covata,9,covata,S,obj
4025541,covata,9,covate,S,prep
4025542,CIELO,9,CIELO,SP,conj
4025543,CIELO,9,CIELO,SP,mod
4025544,Castra,9,Castra,SP,subj
4025545,Cafe,9,Cafe,SP,mod
4025547,Cafe,9,Cafe,SP,prep
4025549,Cafe,9,Cafe,SP,subj
4025553,Boot,9,boot,SP,mod
4025554,Boot,9,boot,SP,prep
4025558,Boot,9,Boot,SP,prep
4025573,Boot,9,boot,SP,subj
4025575,Boot,9,Boot,SP,mod
4025578,Bomber,9,Bomber,SP,prep
4025580,Bomber,9,Bomber,SP,mod
4025588,Bomber,9,Bomber,SP,subj
4025590,Bomber,9,Bomber,SP,obj
4025610,Bicci,9,,,
4025611,Bandai,9,Bandai,SP,pred
4025612,Bandai,9,Bandai,SP,mod
4025614,Bandai,9,Bandai,SP,prep
4025615,Bandai,9,Bandai,SP,subj
4025616,ager,9,ager,SW,ROOT
4025617,ager,9,ager,S,mod
4025618,ager,9,ager,SW,concat
4025620,ager,9,ager,S,ROOT
4025621,Acta,9,,,
4025622,Zucca,9,Zucca,SP,mod
4025623,Varna,9,Varna,SP,mod
4025624,Varna,9,Varna,SP,prep
4025625,Varna,9,Varna,SP,conj
4025636,UNICEF,9,UNICEF,N,mod
4025637,UNICEF,9,UNICEF,SP,subj
4025638,Truppe,9,Truppe,SP,prep
4025639,Truppe,9,Truppe,SP,mod
4025640,Truppe,9,Truppe,SP,conj
4025647,Sousa,9,Sousa,SP,mod
4025650,Socio,9,Socio,SP,conj
4025651,Senshi,9,,,
4025652,Sandri,9,Sandri,SP,mod
4025653,Sandri,9,Sandri,SP,prep
4025656,Sandri,9,Sandri,SP,pred
4025659,Sandri,9,Sandri,SP,subj
4025663,Randi,9,Randi,SP,mod
4025664,Randi,9,randi,SP,mod
4025665,Ramone,9,Ramone,SP,prep
4025666,Powys,9,,,
4025667,Napa,9,Napa,SP,prep
4025668,Napa,9,Napa,SP,mod
4025669,Mumbai,9,Mumbai,SP,prep
4025670,Mumbai,9,Mumbai,SP,mod
4025671,Mumbai,9,Mumbai,SP,subj
4025677,Merli,9,Merli,SP,conj
4025679,Mens,9,Mens,SP,subj
4025680,McKay,9,McKay,N,conj
4025681,McKay,9,McKay,N,mod
4025688,Mato,9,Mato,SP,mod
4025689,Mato,9,Mato,S,prep
4025690,Mato,9,Mato,SP,prep
4025694,Luxor,9,Luxor,SP,prep
4025695,Luxor,9,Luxor,SP,conj
4025700,Luxor,9,Luxor,SP,subj
4025705,Lucini,9,Lucini,SP,prep
4025707,Lucini,9,Lucini,SP,subj
4025708,Grease,9,Grease,SP,prep
4025709,Gimme,9,,,
4025710,Gibbon,9,Gibbon,SP,mod
4025711,Gibbon,9,Gibbon,SP,prep
4025714,Ghini,9,Ghini,SP,subj
4025715,Ghini,9,Ghini,SP,mod
4025720,Ghini,9,Ghini,S,concat
4025722,Ghini,9,Ghini,SP,concat
4025726,Ghini,9,Ghini,SP,ROOT
4025727,Fusion,9,Fusion,SP,obj
4025728,Fusion,9,Fusion,SP,conj
4025730,Fusion,9,Fusion,SP,subj
4025731,Fusion,9,Fusion,SP,mod
4025739,Fool,9,Fool,S,subj
4025741,Files,9,Files,SP,mod
4025744,Files,9,Files,SP,prep
4025745,Files,9,Files,SP,subj
4025746,Files,9,Files,SP,ROOT
4025747,Fedro,9,Fedro,SP,prep
4025750,Fedro,9,Fedro,SP,subj
4025751,Elric,9,,,
4025752,Dies,9,Dies,SP,prep
4025753,Dies,9,Dies,SP,mod
4025756,curda,9,curda,A,mod
4025761,curda,9,curda,S,mod
4025767,curda,9,curda,S,obj
4025778,curda,9,curda,A,pred
4025780,Crusoe,9,Crusoe,SP,mod
4025781,Crusoe,9,Crusoe,SP,prep
4025785,Cost,9,Cost,SP,mod
4025787,Cost,9,Cost,SP,subj
4025792,Cost,9,Cost,SP,conj
4025794,Corey,9,Corey,SP,conj
4025795,Corey,9,Corey,SP,mod
4025797,Circe,9,Circe,SP,prep
4025799,battle,9,battle,S,mod
4025800,battle,9,battle,S,pred
4025801,battle,9,battle,S,conj
4025812,battle,9,battle,A,mod
4025815,Badoer,9,Badoer,SP,subj
4025816,Badoer,9,Badoer,SP,prep
4025819,Badoer,9,Badoer,SP,mod
4025820,avec,9,avec,S,mod
4025823,avec,9,avec,S,conj
4025826,avec,9,avec,SW,mod
4025838,avec,9,avec,SW,prep
4025839,Alzano,9,,,
4025840,alia,9,alia,S,conj
4025841,alia,9,alia,S,prep
4025842,alia,9,alia,S,mod
4025847,alia,9,alia,A,mod
4025848,Alcalá,9,,,
4025849,Uribe,9,Uribe,SP,mod
4025850,Uribe,9,Uribe,SP,prep
4025851,Uribe,9,Uribe,SP,ROOT
4025854,Uribe,9,Uribe,SP,subj
4025890,Uribe,9,Uribe,SP,conj
4025894,Toki,9,Toki,SP,prep
4025895,Soria,9,,,
4025896,Slavia,9,Slavia,SP,mod
4025897,Slavia,9,Slavia,SP,prep
4025903,simul,9,,,
4025904,Sapori,9,,,
4025905,Really,9,Really,SP,mod
4025906,Really,9,Really,SP,ROOT
4025907,Really,9,Really,SP,subj
4025911,Puppis,9,,,
4025912,posted,9,posted,S,mod
4025913,posted,9,posted,S,ROOT
4025929,pirla,9,pirla,S,prep
4025931,pirla,9,pirla,S,obj
4025933,pirla,9,pirla,S,pred
4025934,pirla,9,pirla,S,subj
4025935,pirla,9,pirla,S,conj
4025938,pirla,9,pirla,S,ROOT
4025944,pirla,9,pirla,B,mod
4025946,pirla,9,pirla,A,pred
4025967,pirla,9,pirla,S,mod
4025971,pirla,9,pirla,PC,obj
4025981,pirla,9,pirla,S,concat
4025990,pirla,9,pirla,A,mod
4026003,pirla,9,pirla,V,conj
4026004,pirla,9,pirla,A,ROOT
4026005,Pinot,9,Pinot,SP,mod
4026007,Pilo,9,Pilo,SP,conj
4026008,Pilo,9,Pilo,SP,mod
4026053,Pilo,9,Pilo,SP,prep
4026054,pelare,9,pelano,V,sub
4026055,pelare,9,pelato,V,mod
4026056,pelare,9,Pelo,V,ROOT
4026057,pelare,9,pelato,V,pred
4026058,pelare,9,pelare,V,prep
4026059,pelare,9,pelare,V,arg
4026060,pelare,9,pelare,V,subj
4026062,pelare,9,pelano,V,mod_rel
4026067,pelare,9,Pelino,V,sub
4026071,pelare,9,pelar-,V,conj
4026072,pelare,9,pelato,V,ROOT
4026073,pelare,9,pelati,V,mod
4026077,Mella,9,mella,SP,mod
4026078,meis,9,,,
4026079,Matto,9,Matto,SP,ROOT
4026080,Matto,9,Matto,SP,pred
4026081,Lover,9,Lover,SP,mod
4026084,Lover,9,Lover,SP,prep
4026089,livre,9,livre,S,conj
4026090,limo,9,limo,S,mod
4026091,limo,9,limo,S,prep
4026092,limo,9,Limo,S,mod
4026097,limo,9,limo,S,conj
4026098,limo,9,limo,S,ROOT
4026101,lead,9,lead,S,mod
4026103,lead,9,lead,S,subj
4026106,lead,9,lead,S,prep
4026107,lead,9,lead,E,comp
4026108,lead,9,lead,SW,mod
4026109,Jerzy,9,,,
4026110,iarda,9,iarde,S,mod
4026111,iarda,9,iarde,S,prep
4026112,hands,9,hands,S,mod
4026126,gronda,9,Gronda,S,prep
4026128,gronda,9,gronda,S,subj
4026129,gronda,9,GRONDA,S,mod
4026130,gronda,9,gronda,S,prep
4026132,gronda,9,gronda,S,obj
4026134,gronda,9,Gronda,S,mod
4026135,gronda,9,gronda,S,mod
4026136,gronda,9,Gronda,S,subj
4026139,Fabris,9,Fabris,SP,mod
4026140,Fabris,9,Fabris,SP,subj
4026143,Fabris,9,Fabris,SP,prep
4026145,Fabris,9,Fabris,SP,conj
4026146,Eterna,9,,,
4026147,Edna,9,Edna,SP,mod
4026149,Dahlia,9,dahlia,SP,ROOT
4026150,Dahlia,9,Dahlia,SP,mod
4026152,comic,9,comic,S,prep
4026155,comic,9,comic,S,obj
4026156,comic,9,comic,SW,mod
4026159,cimice,9,cimice,S,subj
4026165,cimice,9,cimici,S,subj
4026167,cimice,9,cimice,S,obj
4026172,cimice,9,cimici,S,obj
4026174,cimice,9,cimice,S,prep
4026180,cimice,9,cimice,S,mod
4026187,cimice,9,cimici,S,prep
4026190,cimice,9,cimici,S,conj
4026191,cimice,9,cimici,S,subj_pass
4026200,Arkham,9,,,
4026201,Yakuza,9,Yakuza,SP,mod
4026202,Yakuza,9,Yakuza,CS,conj
4026203,Yakuza,9,Yakuza,SP,prep
4026204,Yakuza,9,Yakuza,SP,subj
4026206,wifi,9,wifi,SW,mod
4026207,wifi,9,wifi,S,mod
4026208,wifi,9,wifi,S,ROOT
4026214,wifi,9,wifi,S,prep
4026216,wifi,9,wifi,S,obj
4026217,wifi,9,wifi,S,conj
4026219,wifi,9,wifi,A,mod
4026224,Takeda,9,Takeda,SP,prep
4026225,sons,9,sons,S,mod
4026226,slow,9,slow,SW,mod
4026230,slow,9,slow,SW,conj
4026232,slow,9,slow,SW,pred
4026248,slow,9,Slow,SW,mod
4026256,slow,9,slow,SW,subj
4026257,slow,9,slow,SW,ROOT
4026258,Sheikh,9,Sheikh,SP,mod
4026259,Sheikh,9,Sheikh,SP,prep
4026265,Saya,9,Saya,SP,prep
4026266,Saya,9,Saya,SP,subj
4026269,Saya,9,Saya,SP,mod
4026271,Sainz,9,Sainz,SP,obj
4026275,Rhoads,9,,,
4026276,Reva,9,Reva,SP,subj
4026277,Reva,9,Reva,SP,mod
4026286,Reva,9,Reva,SP,prep
4026288,Reva,9,Reva,SP,obj
4026290,Reva,9,Reva,V,conj
4026300,Reva,9,Reva,V,arg
4026316,Reva,9,Reva,V,ROOT
4026325,Reva,9,Reva,I,mod
4026333,Reva,9,Reva,V,subj
4026360,Reva,9,Reva,SP,pred
4026367,Reva,9,Reva,V,sub
4026402,Reva,9,Reva,SP,conj
4026404,Reva,9,Reva,A,mod
4026435,Reva,9,Reva,V,mod
4026458,Racine,9,Racine,SP,mod
4026461,Racine,9,Racine,SP,prep
4026462,Racine,9,Racine,SP,disj
4026463,Quad,9,Quad,SP,mod
4026465,Quad,9,Quad,SP,conj
4026467,pecche,9,pecche,S,prep
4026475,pecche,9,pecche,A,mod
4026477,pecche,9,pecche,S,subj
4026480,pecche,9,pecche,S,mod
4026481,pecche,9,pecche,S,obj
4026482,pecche,9,pecche,S,conj
4026483,pecche,9,pecche,S,ROOT
4026491,peace,9,peace,S,prep
4026492,peace,9,peace,V,ROOT
4026495,peace,9,peace,S,mod
4026496,peace,9,peace,S,conj
4026497,peace,9,peace,S,subj
4026503,Padula,9,Padula,SP,prep
4026504,Padula,9,Padula,SP,mod
4026506,Orff,9,,,
4026507,ometto,9,ometti,S,prep
4026508,ometto,9,ometto,S,ROOT
4026509,ometto,9,ometto,S,obj
4026512,ometto,9,ometto,S,pred
4026517,ometto,9,ometto,S,mod
4026518,ometto,9,ometti,S,conj
4026521,ometto,9,ometti,S,obj
4026524,ometto,9,ometto,S,prep
4026526,nation,9,nation,S,mod
4026527,nation,9,nation,S,conj
4026529,nation,9,nation,S,ROOT
4026539,nation,9,nation,S,prep
4026541,nation,9,nation,SW,mod
4026542,Method,9,Method,SP,subj
4026544,Method,9,Method,SP,mod
4026553,making,9,making,S,conj
4026554,making,9,making,S,mod
4026555,making,9,making,S,prep
4026571,making,9,making,S,subj
4026576,loci,9,loci,S,mod
4026577,loci,9,loci,S,prep
4026578,loci,9,loci,A,mod
4026580,Lehman,9,Lehman,SP,mod
4026582,Lehman,9,Lehman,SP,prep
4026594,Lehman,9,Lehman,SP,subj
4026597,Lehman,9,Lehman,SP,obj
4026601,hora,9,hora,S,mod
4026602,hora,9,hora,S,comp
4026604,hora,9,hora,S,prep
4026606,hora,9,hora,S,obj
4026607,hora,9,hora,B,prep
4026608,hora,9,hora,B,mod
4026609,hora,9,hora,V,ROOT
4026610,Hana,9,Hana,SP,prep
4026614,GUERRA,9,,,
4026615,Furia,9,,,
4026616,Fratta,9,Fratta,SP,mod
4026617,Fratta,9,Fratta,SP,ROOT
4026619,faina,9,faine,S,conj
4026621,faina,9,faina,S,prep
4026622,faina,9,faine,S,prep
4026625,Erice,9,erice,SP,ROOT
4026631,Erice,9,Erice,SP,prep
4026637,Edvige,9,Edvige,SP,mod
4026638,Edvige,9,Edvige,SP,subj
4026641,Edvige,9,edvige,SP,subj
4026642,Ebridi,9,Ebridi,SP,conj
4026643,Ebridi,9,Ebridi,SP,subj
4026644,Ebridi,9,Ebridi,SP,prep
4026645,Dufour,9,,,
4026646,domain,9,domain,S,ROOT
4026652,domain,9,domain,S,mod
4026656,domain,9,domain,DI,mod
4026657,Doha,9,Doha,SP,prep
4026662,Doha,9,Doha,SP,ROOT
4026665,Doha,9,Doha,SP,obj
4026668,Doha,9,Doha,SP,mod
4026671,Doha,9,Doha,SP,conj
4026673,dacia,9,Dacia,S,prep
4026674,dacia,9,Dacia,S,mod
4026676,dacia,9,Dacia,S,subj
4026686,dacia,9,Dacia,S,ROOT
4026687,dacia,9,dacia,S,obj
4026688,dacia,9,dacia,S,conj
4026694,dacia,9,DACIA,S,prep
4026697,dacia,9,Dacia,S,subj_pass
4026704,dacia,9,Dacia,S,obj
4026722,dacia,9,Dacia,S,conj
4026741,dacia,9,dacia,S,mod
4026742,dacia,9,dacia,S,subj
4026744,dacia,9,Dacia,S,mod_temp
4026746,dacia,9,Dacia,S,disj
4026753,dacia,9,dacia,S,ROOT
4026755,dacia,9,dacia,S,prep
4026757,dacia,9,dacie,S,mod
4026758,Clima,9,Clima,SP,subj
4026759,cero,9,cero,S,ROOT
4026761,cero,9,cero,S,obj
4026765,cero,9,cero,S,mod
4026768,cero,9,cero,S,prep
4026771,cero,9,cero,S,subj
4026779,Buconi,9,,,
4026780,Asilo,9,Asilo,SP,prep
4026781,ambone,9,,,
4026782,ALTRO,9,,,
4026783,Zeman,9,Zeman,SP,mod
4026784,Zeman,9,Zeman,SP,subj
4026785,Zeman,9,Zeman,SP,prep
4026788,Zeman,9,Zeman,SP,ROOT
4026803,Zeman,9,Zeman,SP,obj
4026811,Vala,9,Vala,SP,prep
4026812,Vala,9,Vala,SP,subj
4026816,Vala,9,Vala,SP,ROOT
4026817,Vala,9,Vala,SP,conj
4026818,Vala,9,Vala,SP,mod
4026834,Vala,9,Vala,SP,pred
4026840,Vala,9,Vala,S,mod
4026841,Vala,9,Vala,PC,obj
4026852,Vala,9,Vala,PC,conj
4026857,Vala,9,Vala,A,mod
4026876,Vala,9,Vala,SP,obj
4026878,Vala,9,Vala,SP,subj_pass
4026902,Vabbè,9,Vabbè,I,mod
4026920,Vabbè,9,Vabbè,I,ROOT
4026942,Tura,9,,,
4026943,Tropea,9,Tropea,V,conj
4026944,Tropea,9,Tropea,SP,conj
4026946,Tropea,9,Tropea,SP,prep
4026949,Tropea,9,Tropea,SP,subj
4026951,Tropea,9,Tropea,SP,mod
4026955,TIME,9,TIME,S,mod
4026956,TIME,9,TIME,SP,ROOT
4026957,Stele,9,Stele,SP,ROOT
4026958,Stele,9,Stele,SP,mod
4026959,span,9,span,S,mod
4026960,span,9,span,A,mod
4026961,span,9,span,S,prep
4026963,span,9,span,S,obj
4026967,span,9,span,S,subj
4026976,sit-in,9,SIT-IN,SW,prep
4026977,sit-in,9,sit-in,SW,mod
4026978,sit-in,9,sit-in,SW,prep
4026980,sit-in,9,sit-in,SW,conj
4026982,sit-in,9,Sit-in,SW,ROOT
4026985,sit-in,9,sit-in,SW,obj
4026989,sit-in,9,sit-in,SW,ROOT
4026991,sit-in,9,SIT-IN,SW,obj
4026993,sit-in,9,sit-in,SW,subj
